lat,lng,iso2,city_ascii,admin_name
25.5612,87.1685,IN,Mataili Khemchand,Bihār
32.5975,-90.0317,US,Canton,Mississippi
41.6083,20.0111,AL,Burrel,Dibër
0.0208,14.8933,CG,Etoumbi,Cuvette
46.8091,9.8398,CH,Davos,Graubünden
50.9517,14.5572,CZ,Rumburk,Ústecký Kraj
56.1167,101.1667,RU,Vikhorevka,Irkutskaya Oblast’
24.7579,104.5901,CN,Sanjiangkou,Yunnan
6.4833,-72.9667,CO,Mogotes,Santander
52.3340,0.3360,GB,Soham,Cambridgeshire
55.8621,-3.6872,GB,Whitburn,West Lothian
22.4423,114.1670,HK,Wan Tau Tong,
51.8789,5.2897,NL,Geldermalsen,Gelderland
41.0323,-74.4971,US,Oak Ridge,New Jersey
25.7192,87.1507,IN,Nirpur,Bihār
32.3205,-8.7637,MA,El Ghourdane,Marrakech-Safi
47.8027,-122.1044,US,Maltby,Washington
40.3635,-76.7468,US,West Hanover,Pennsylvania
-45.6000,-69.0833,AR,Sarmiento,Chubut
21.2167,73.5833,IN,Ukal,Gujarāt
32.2978,48.4283,IR,Shamsabad,Khūzestān
38.0500,13.3833,IT,Belmonte Mezzagno,Sicilia
-12.3000,44.5000,KM,Adda-Doueni,Anjouan
47.1340,8.4662,CH,Risch,Zug
49.9506,8.4631,DE,Nauheim,Hesse
42.0170,24.3670,BG,Bratsigovo,Pazardzhik
43.2014,2.7584,FR,Lezignan-Corbieres,Occitanie
30.7206,75.1718,IN,Chirak,Punjab
33.7440,-90.7285,US,Cleveland,Mississippi
33.1890,-7.6840,MA,Laghzawna,Casablanca-Settat
28.9642,-98.4957,US,Pleasanton,Texas
50.7564,12.6317,DE,Lichtenstein,Saxony
49.2614,6.1425,FR,Amneville,Grand Est
53.4157,-2.7625,GB,Rainhill,St. Helens
30.7800,74.8811,IN,Mudki,Punjab
43.2301,-89.3431,US,DeForest,Wisconsin
45.9244,6.6872,FR,Passy,Auvergne-Rhône-Alpes
18.1854,-71.9182,HT,Grand Gosier,Sud-Est
41.4833,14.0500,IT,Venafro,Molise
36.9462,137.5599,JP,Asahi,Toyama
26.4833,127.8500,JP,Onna,Okinawa
32.4678,51.5556,IR,Pir Bakran,Eşfahān
49.1392,-102.9861,CA,Estevan,Saskatchewan
13.3018,80.2258,IN,Anuppampattu,Tamil Nādu
9.5461,78.9172,IN,Tiruppalaikudi,Tamil Nādu
35.4867,51.5650,IR,Gol Tappeh,Tehrān
9.4735,76.5487,IN,Venmani Padinjara,Kerala
48.8666,-72.2333,CA,Dolbeau,Quebec
16.5333,81.7333,IN,Palakollu,Andhra Pradesh
34.8308,48.4603,IR,Maryanaj,Hamadān
43.6211,6.9725,FR,Mouans-Sartoux,Provence-Alpes-Côte d’Azur
34.1985,-86.1529,US,Boaz,Alabama
-3.2258,-40.6969,BR,Martinopole,Ceará
-2.4600,-78.1700,EC,Sucua,Morona-Santiago
45.1289,5.6989,FR,Le Pont-de-Claix,Auvergne-Rhône-Alpes
25.5709,86.9668,IN,Aurahi,Bihār
40.4000,-3.9936,ES,Brunete,Madrid
23.1968,87.5272,IN,Patrasaer,West Bengal
14.5378,79.9515,IN,Yellayapalem,Andhra Pradesh
40.5167,28.8333,TR,Armutlu,Yalova
39.4465,-74.6445,US,McKee City,New Jersey
15.2447,105.2291,TH,Phibun Mangsahan,Ubon Ratchathani
11.4728,78.2109,IN,Pattanam,Tamil Nādu
16.1848,-93.2677,MX,Villa Corzo,Chiapas
49.5667,8.8333,DE,Wald-Michelbach,Hesse
-5.4978,-36.5058,BR,Afonso Bezerra,Rio Grande do Norte
30.0198,76.1041,IN,Ghagga,Punjab
24.0154,85.9743,IN,Kulgo,Jhārkhand
38.8518,-76.8708,US,Forestville,Maryland
23.5300,91.6400,IN,Amarpur,Tripura
41.1066,-8.5515,PT,Avintes,Porto
39.8045,-105.0281,US,Berkley,Colorado
40.8144,-77.8172,US,College,Pennsylvania
11.1452,78.3477,IN,Vargaur,Tamil Nādu
43.0322,-71.1994,US,Raymond,New Hampshire
43.4900,-0.7700,FR,Orthez,Nouvelle-Aquitaine
-3.2496,35.5200,TZ,Ngorongoro,Arusha
45.8403,29.6125,UA,Tatarbunary,Odeska Oblast
12.4547,102.2214,TH,Khlung,Chanthaburi
40.7593,-86.0756,US,Peru,Indiana
-28.0150,-49.5919,BR,Urubici,Santa Catarina
5.6167,-54.4000,SR,Moengo,Marowijne
48.6145,2.3807,FR,Bondoufle,Île-de-France
9.9401,77.3213,IN,Pottipuram,Tamil Nādu
44.9167,-75.2667,CA,South Dundas,Ontario
-22.8978,-45.3050,BR,Roseira,São Paulo
-22.8208,-51.5950,BR,Centenario do Sul,Paraná
12.6686,-11.1389,ML,Dabiya,Kayes
42.1954,-75.8989,US,Chenango,New York
16.1500,80.4833,IN,Mutluru,Andhra Pradesh
36.2178,139.4424,JP,Chiyoda,Gunma
19.1750,100.9162,TH,Pua,Nan
-5.6008,-47.6378,BR,Sitio Novo de Goias,Tocantins
-23.7278,-50.7408,BR,Sao Jeronimo da Serra,Paraná
-19.9550,-44.7089,BR,Igaratinga,Minas Gerais
53.4500,-2.6500,GB,Earlestown,St. Helens
35.1975,36.6669,SY,Khattab,Ḩamāh
9.3222,-74.9772,CO,Buenavista,Sucre
25.8499,85.8074,IN,Jitwarpur Chauth,Bihār
29.4273,77.8595,IN,Jauli,Uttar Pradesh
38.4167,-7.5333,PT,Reguengos de Monsaraz,Évora
25.7618,87.2126,IN,Rajghat Garail,Bihār
-19.8989,-41.0567,BR,Laranja da Terra,Espírito Santo
50.1167,9.9000,DE,Hammelburg,Bavaria
25.8973,86.6550,IN,Gamharia,Bihār
26.3475,81.9787,IN,Kurwar,Uttar Pradesh
41.9936,22.1767,MK,Probistip,Probištip
26.1649,77.4691,IN,Rampur Kalan,Madhya Pradesh
35.8292,14.4758,MT,Zurrieq,Żurrieq
-3.6700,-39.2428,BR,Sao Luis do Curu,Ceará
26.8098,84.5201,IN,Banu Chhapra,Bihār
37.9210,-78.3295,US,Lake Monticello,Virginia
33.5926,-79.0071,US,Garden City,South Carolina
-3.3639,-68.1978,BR,Amatura,Amazonas
9.9186,3.0434,BJ,Serekali,Borgou
51.3127,0.0336,GB,Biggin Hill,Croydon
15.0700,76.5500,IN,Kurikuppi,Karnātaka
40.6078,-8.5914,PT,Oliveirinha,Aveiro
39.2496,-84.3458,US,Montgomery,Ohio
46.0905,13.4350,IT,Cividale del Friuli,Friuli Venezia Giulia
43.0300,-76.0819,US,De Witt,New York
25.9261,83.3628,IN,Sohwal,Uttar Pradesh
40.7911,14.6033,IT,San Valentino Torio,Campania
43.2617,-4.0653,ES,Los Corrales de Buelna,Cantabria
40.0833,-3.8667,ES,Yuncos,Castille-La Mancha
18.8621,78.8754,IN,Alipur,Andhra Pradesh
13.1062,74.7839,IN,Hejamadi,Karnātaka
34.1160,-117.8891,US,Citrus,California
-9.5186,-37.1906,BR,Olivenca,Alagoas
48.3439,12.1303,DE,Taufkirchen,Bavaria
33.6667,-6.3167,MA,Al M'aziz,Rabat-Salé-Kénitra
26.9650,84.8462,IN,Kaurihar,Bihār
-2.7540,30.6820,TZ,Keza,Kagera
-23.6328,-55.0158,BR,Tacuru,Mato Grosso do Sul
25.2611,87.8947,IN,Balupur,West Bengal
47.2500,28.3000,MD,Calarasi,Călăraşi
42.8667,18.4333,BA,Bileca,Srpska
44.8763,20.1876,RS,Ugrinovci,Beograd
26.2197,87.0048,IN,Chhatapur,Bihār
25.2574,85.4548,IN,Andhana,Bihār
13.2137,77.3010,IN,Tyamagondal,Karnātaka
-26.1900,152.6655,AU,Gympie,Queensland
43.0421,-108.4144,US,Riverton,Wyoming
26.3663,84.9312,IN,Darmaha,Bihār
13.8514,-4.9647,ML,Matomou,Ségou
27.6363,-80.4844,US,West Vero Corridor,Florida
-21.0989,-42.1869,BR,Eugenopolis,Minas Gerais
4.1833,-74.5333,CO,Icononzo,Tolima
48.0731,11.8861,DE,Kirchseeon,Bavaria
10.1050,78.1134,IN,Palamedu,Tamil Nādu
24.8162,86.2709,IN,Mangobandar,Bihār
15.5862,75.7502,IN,Abbigeri,Karnātaka
45.5500,8.7667,IT,Castano Primo,Lombardy
34.3272,-4.2039,MA,El Arba Des Bir Lenni,Fès-Meknès
34.7217,5.4656,DZ,Bouchagroun,Biskra
56.1844,-3.0223,GB,Methil,Fife
25.9286,86.5237,IN,Bara,Bihār
34.4303,-4.7728,MA,Oulad Daoud,Fès-Meknès
39.3667,38.1167,TR,Divrigi,Sivas
2.8186,31.8642,UG,Amuru,Amuru
38.9314,66.8389,UZ,Eski Yakkabog`,Qashqadaryo
38.2967,65.5533,UZ,Tallimarjon Shahri,Qashqadaryo
49.0103,17.1225,CZ,Kyjov,Jihomoravský Kraj
37.2222,-5.3125,ES,La Puebla de Cazalla,Andalusia
43.6322,5.1511,FR,Pelissanne,Provence-Alpes-Côte d’Azur
-12.3919,-38.6250,BR,Terra Boa,Bahia
25.4413,86.0378,IN,Papraur,Bihār
40.2165,72.6244,KG,Kara-Tash,Osh
8.3667,123.8333,PH,Panaon,Misamis Occidental
-26.5989,-53.5178,BR,Guaraciaba,Santa Catarina
41.5867,-93.4953,US,Pleasant Hill,Iowa
-24.0300,-52.0119,BR,Barbosa Ferraz,Paraná
42.1403,12.5403,IT,Capena,Lazio
44.5950,24.5469,RO,Scornicesti,Olt
39.5625,-95.1367,US,Atchison,Kansas
10.0013,-84.1937,CR,Rio Segundo,Alajuela
45.6500,9.4667,IT,Cornate d'Adda,Lombardy
48.9792,2.0319,FR,Chanteloup-les-Vignes,Île-de-France
29.4820,77.7000,IN,Muzaffarnagar,Uttar Pradesh
51.5810,-0.6910,GB,Wooburn,Buckinghamshire
25.7000,82.7000,IN,Zafarabad,Uttar Pradesh
38.1241,139.4438,JP,Arakawa,Niigata
43.1220,-79.8050,CA,Binbrook,Ontario
18.9869,-98.9197,MX,Totolapan,Morelos
28.5644,-81.1073,US,Bithlo,Florida
43.5996,-80.5604,CA,Elmira,Ontario
51.3156,10.3194,DE,Dingelstadt,Thuringia
25.4142,85.8834,IN,Seonar,Bihār
45.7525,3.0836,FR,Beaumont,Auvergne-Rhône-Alpes
11.0273,78.1131,IN,Kuppachchipalaiyam,Tamil Nādu
26.5766,86.2394,IN,Paduma,Bihār
24.7048,84.0093,IN,Telkap,Bihār
17.7767,78.6016,IN,Marreddipalli,Andhra Pradesh
49.1583,7.0361,DE,Kleinblittersdorf,Saarland
53.4470,-2.3910,GB,Flixton,Trafford
-19.2028,46.7785,MG,Ambohidanerana,Antananarivo
41.5864,-73.8793,US,Myers Corner,New York
-26.8578,-65.3756,AR,Villa Nougues,Tucumán
62.8278,22.9083,FI,Nurmo,Etelä-Pohjanmaa
39.8159,-84.2317,US,Shiloh,Ohio
9.2833,2.4333,BJ,Sanson,Borgou
14.0678,77.9561,IN,Kondakomarla,Andhra Pradesh
17.3833,82.3833,IN,Ravutulapudi,Andhra Pradesh
49.2311,13.5203,CZ,Susice,Plzeňský Kraj
36.1772,139.1814,JP,Miyato,Gunma
16.5392,-92.8967,MX,Emiliano Zapata,Chiapas
35.8400,9.5800,TN,Ousseltia,Kairouan
34.5055,-87.7283,US,Russellville,Alabama
41.2016,-73.7281,US,Mount Kisco,New York
14.5645,75.1523,IN,Anavatti,Karnātaka
-2.1160,115.1691,ID,Tamiang Layang,Kalimantan Tengah
25.7764,85.0283,IN,Sitalpur,Bihār
12.3149,-7.7971,ML,Bougoula,Koulikoro
35.0864,-80.8915,US,Pineville,North Carolina
42.5449,3.0235,FR,Argeles-sur-Mer,Occitanie
50.7100,-1.9500,GB,Parkstone,Bournemouth
37.9788,12.5603,IT,Paceco,Sicilia
44.6392,8.6464,IT,Ovada,Piedmont
-20.4986,-48.9447,BR,Guaraci,São Paulo
42.5277,-1.6745,ES,Tafalla,Navarre
16.3710,79.9430,IN,Nekarikallu,Andhra Pradesh
48.3500,10.7667,DE,Diedorf,Bavaria
41.8167,12.9333,IT,Cave,Lazio
10.6819,76.1142,IN,Chiramanangad,Kerala
11.6081,78.1499,IN,Nilavarappatti,Tamil Nādu
45.3667,14.3167,HR,Matulji,Primorsko-Goranska Županija
26.3612,87.1826,IN,Bhanghi,Bihār
15.3174,73.9387,IN,Nuvem,Goa
11.0254,77.2900,IN,Naranapuram,Tamil Nādu
-21.0778,-47.0478,BR,Itamogi,Minas Gerais
52.5331,13.0500,DE,Dallgow-Doberitz,Brandenburg
9.3500,76.5167,IN,Nirkunnam,Kerala
32.8700,74.7300,IN,Akhnur,Jammu and Kashmīr
23.1625,76.4704,IN,Pipalrawan,Madhya Pradesh
26.2520,87.8600,IN,Bhauradah,Bihār
51.1097,4.0847,BE,Waasmunster,Flanders
51.9667,10.7167,DE,Osterwieck,Saxony-Anhalt
12.3911,78.2232,IN,Errahalli,Tamil Nādu
11.2322,77.8236,IN,Punjai Kalamangalam,Tamil Nādu
25.7237,-80.3717,US,Westwood Lakes,Florida
10.8667,2.8500,BJ,Gounarou,Alibori
13.8409,100.3708,TH,Ban Bang Yai,Nonthaburi
51.8240,-3.0167,GB,Abergavenny,Monmouthshire
16.9839,120.5139,PH,Suyo,Ilocos Sur
40.9679,-74.3075,US,Pompton Plains,New Jersey
47.6459,-117.5792,US,Airway Heights,Washington
16.3829,79.4664,IN,Mutukuru,Andhra Pradesh
44.6145,10.2662,IT,Langhirano,Emilia-Romagna
40.4135,-74.5631,US,Kendall Park,New Jersey
47.9000,13.1333,AT,,Salzburg
31.2403,48.7011,IR,Qal`eh Chan`an,Khūzestān
30.3611,51.1558,IR,Basht,Kohgīlūyeh va Bowyer Aḩmad
47.1039,15.7083,AT,Gleisdorf,Steiermark
7.5667,1.7000,BJ,Agouna,Zou
48.8400,-0.8900,FR,Vire,Normandie
26.9600,79.2300,IN,Sarsai Nawar,Uttar Pradesh
32.2125,-82.4019,US,Vidalia,Georgia
39.7879,-74.9857,US,Pine Hill,New Jersey
31.4100,56.2825,IR,Kuhbanan,Kermān
-22.2428,-45.4658,BR,Pedralva,Minas Gerais
25.9320,87.2179,IN,Kajhi Hridenagar,Bihār
24.7756,86.2473,IN,Jhundo,Bihār
15.1083,-10.7639,ML,Gori,Kayes
-36.3000,-71.9000,CL,Niquen,Ñuble
6.4708,-75.1658,CO,Santo Domingo,Antioquia
50.2167,9.3500,DE,Bad Orb,Hesse
44.2575,4.6492,FR,Pont-Saint-Esprit,Occitanie
18.5114,120.6444,PH,Burgos,Ilocos Norte
50.7447,12.5747,DE,Mulsen,Saxony
10.9375,76.1639,IN,Kuruvambalam,Kerala
24.3841,87.8840,IN,Rudra Nagar,West Bengal
-19.6774,48.3511,MG,Antanandehibe,Toamasina
-19.6500,17.3333,NA,Otavi,Otjozondjupa
35.6182,36.7828,SY,Jarjanaz,Idlib
25.8787,86.1386,IN,Lulhaul,Bihār
15.8800,74.5600,IN,Sambre,Karnātaka
12.7679,78.8830,IN,Odugattur,Tamil Nādu
17.0167,81.0167,IN,Pragadavaram,Andhra Pradesh
9.3969,77.6344,IN,Kilrajakularaman,Tamil Nādu
-19.8788,46.9007,MG,Alakamisy Anativato,Antananarivo
36.8219,31.3672,TR,Ilicakoy,Antalya
23.9667,-104.0333,MX,Villa Union,Durango
-13.2858,-40.9508,BR,Iramaia,Bahia
43.4144,-3.4100,ES,Laredo,Cantabria
13.8246,77.4421,IN,Moda,Andhra Pradesh
16.1400,74.8100,IN,Sunadkuppi,Karnātaka
13.0575,-9.3956,ML,Bendougouba,Kayes
23.2206,79.9569,IN,Suhagi,Madhya Pradesh
11.4593,77.7263,IN,Kattari,Tamil Nādu
36.0171,139.0086,JP,Ogano,Saitama
58.1333,7.0833,NO,Lyngdal,Agder
18.8667,99.1333,TH,Doi Saket,Chiang Mai
18.4283,-66.4823,PR,Manati,Puerto Rico
42.6500,-8.8167,ES,Rianxo,Galicia
44.8964,6.6356,FR,Briancon,Provence-Alpes-Côte d’Azur
50.2110,-5.4800,GB,Saint Ives,Cornwall
10.3759,77.8972,IN,Kuttattuppatti,Tamil Nādu
15.2840,77.9001,IN,Jaladurgam,Andhra Pradesh
25.6326,86.6911,IN,Kingri,Bihār
-21.2843,47.5546,MG,Kelilalina,Fianarantsoa
13.3618,102.1911,TH,Wang Sombun,Sa Kaeo
40.7678,-75.5394,US,Lehigh,Pennsylvania
25.3202,84.2128,IN,Babhnoul,Bihār
15.2667,79.0000,IN,Komarolu,Andhra Pradesh
43.4720,-110.7746,US,Jackson,Wyoming
34.2531,-117.1944,US,Lake Arrowhead,California
51.5219,5.5803,NL,Lieshout,Noord-Brabant
-11.6678,-39.8378,BR,Capela do Alto Alegre,Bahia
53.2048,-1.2197,GB,Shirebrook,Derbyshire
25.7643,87.4155,IN,Goasi,Bihār
-25.4616,-56.8533,PY,Itacurubi de la Cordillera,Cordillera
-26.8000,-60.8333,AR,Campo Largo,Chaco
52.2680,-1.5240,GB,Whitnash,Warwickshire
53.5828,-6.1083,IE,Na Sceiri,Fingal
39.9667,18.1000,IT,Racale,Puglia
-25.2760,27.2160,ZA,Mogwase,North West
-3.4808,-66.0689,BR,Jurua,Amazonas
39.2467,-84.5796,US,Northbrook,Ohio
47.9686,0.1606,FR,Allonnes,Pays de la Loire
49.2000,2.4667,FR,Chantilly,Hauts-de-France
48.7592,2.0517,FR,Voisins-le-Bretonneux,Île-de-France
9.8448,78.0451,IN,Karuvelampatti,Tamil Nādu
10.4234,78.0254,IN,Padiyur,Tamil Nādu
33.9073,-84.2711,US,Doraville,Georgia
45.8703,15.7644,HR,Brdovec,Zagrebačka Županija
52.3925,7.2914,DE,Emsburen,Lower Saxony
10.5264,78.3118,IN,Kumaravadi,Tamil Nādu
41.6833,13.5667,IT,Isola del Liri,Lazio
17.0980,81.9959,IN,Chandreru,Andhra Pradesh
33.2920,-7.4400,MA,Jaqma,Casablanca-Settat
34.2813,-81.6010,US,Newberry,South Carolina
26.1853,86.0509,IN,Bhalpatti,Bihār
11.1854,77.8425,IN,Vellavadanparappu,Tamil Nādu
16.4800,74.7800,IN,Raybag,Karnātaka
11.9333,-86.1167,NI,Nandasmo,Masaya
40.6561,-74.6215,US,The Hills,New Jersey
45.5704,9.7674,IT,Martinengo,Lombardy
45.7797,12.6086,IT,Motta di Livenza,Veneto
13.3500,-88.4333,SV,Santa Maria,Usulután
41.6877,-87.7916,US,Worth,Illinois
38.7308,-120.7979,US,Placerville,California
4.5297,-73.9236,CO,Choachi,Cundinamarca
37.6000,-5.8167,ES,Cantillana,Andalusia
53.6100,-1.4500,GB,Royston,Barnsley
25.7510,85.8586,IN,Kerai,Bihār
29.7038,-98.6712,US,Scenic Oaks,Texas
33.7118,-85.8536,US,Saks,Alabama
29.0478,57.9119,IR,Deh Bakri,Kermān
38.2902,-122.4598,US,Sonoma,California
-11.1406,-62.3608,BR,Uropa,Rondônia
28.3367,120.2178,CN,Gaohucun,Zhejiang
11.5620,78.1649,IN,Panamarattuppatti,Tamil Nādu
9.6410,76.6440,IN,Maniamkulam,Kerala
44.4578,11.1990,IT,Monte San Pietro,Emilia-Romagna
51.1730,-1.7800,GB,Amesbury,Wiltshire
41.9498,-88.4166,US,Campton Hills,Illinois
43.7989,19.0036,BA,Rogatica,Srpska
44.7294,-0.5997,FR,Leognan,Nouvelle-Aquitaine
25.6559,85.4412,IN,Bazid Chak Kasturi,Bihār
-18.9544,49.1094,MG,Andovoranto,Toamasina
-16.1860,46.1870,MG,Ankarabato,Mahajanga
19.8833,-98.8167,MX,Tezontepec de Aldama,Hidalgo
22.6167,121.0000,TW,Taimali,Taitung
44.6429,-73.1538,US,Milton,Vermont
48.6033,15.1689,AT,Zwettl,Niederösterreich
17.0833,81.9000,IN,Rajanagaram,Andhra Pradesh
45.5167,11.0167,IT,Grezzana,Veneto
26.6517,84.8526,IN,Sapahi,Bihār
26.8133,-105.8203,MX,Santa Barbara,Chihuahua
37.7211,48.9583,IR,Asalem,Gīlān
35.6060,139.1430,JP,Fujino,Kanagawa
17.9531,-94.6414,MX,Zaragoza,Veracruz
47.3525,22.0914,RO,Sacueni,Bihor
38.2128,39.2869,TR,Cungus,Diyarbakır
44.4902,-73.1141,US,Essex Junction,Vermont
8.1468,77.5413,IN,Alagappapuram,Tamil Nādu
39.3582,141.8994,JP,Otsuchi,Iwate
28.1583,-82.3411,US,Pebble Creek,Florida
4.7439,-73.5347,CO,Ubala,Cundinamarca
40.4874,72.6525,KG,Gulbaar,Osh
17.2300,82.2280,IN,Dharmavaram,Andhra Pradesh
35.3682,-120.8482,US,Morro Bay,California
45.3305,12.0483,IT,Campolongo Maggiore,Veneto
48.7833,31.6500,UA,Novomyrhorod,Kirovohradska Oblast
54.5492,-1.1817,GB,Ormesby,Middlesbrough
16.3302,80.6580,IN,Imani,Andhra Pradesh
36.2113,139.5342,JP,Meiwa,Gunma
50.5833,4.5333,BE,Villers-la-Ville,Wallonia
35.6912,108.0779,CN,Xiaozui,Gansu
20.5500,72.9500,IN,Parnera,Gujarāt
31.6572,20.0144,LY,Qaminis,Banghāzī
43.6644,-72.3865,US,Hartford,Vermont
28.8620,76.1370,IN,Tigrana,Haryāna
50.2944,24.2500,UA,Sosnivka,Lvivska Oblast
12.3333,-2.1667,BF,Nandiala,Centre-Ouest
11.5240,77.7539,IN,Thevur,Tamil Nādu
50.6696,4.6112,BE,Louvain-la-Neuve,Wallonia
-31.5578,-53.6728,BR,Candiota,Rio Grande do Sul
62.6000,50.8667,RU,Yemva,Komi
40.8651,-84.5879,US,Van Wert,Ohio
37.3842,-6.5517,ES,La Palma del Condado,Andalusia
14.1446,77.8166,IN,Enumulapalle,Andhra Pradesh
50.6833,6.1167,BE,Raeren,Wallonia
-23.7228,-51.0969,BR,Tamarana,Paraná
52.4140,-4.0810,GB,Aberystwyth,Ceredigion
26.2853,84.7155,IN,Rewtith,Bihār
26.5456,86.2346,IN,Sidhap Kalan,Bihār
9.4276,78.9015,IN,Chittarkottal,Mizoram
30.4167,-9.0333,MA,Kenafif,Souss-Massa
24.2214,96.1433,MM,Indaw,Sagaing
42.3519,-87.9828,US,Gages Lake,Illinois
13.7167,-88.3667,SV,Sesori,San Miguel
35.9046,-77.5563,US,Tarboro,North Carolina
49.3797,2.4133,FR,Clermont,Hauts-de-France
43.5247,1.3425,FR,Villeneuve-Tolosane,Occitanie
45.5333,10.3000,IT,Botticino Sera,Lombardy
19.2647,-98.8975,MX,Santa Catarina Ayotzingo,México
55.7584,12.1123,DK,Jyllinge,Sjælland
35.7444,8.0325,DZ,Bou Khadra,Tébessa
11.2341,76.9067,IN,Marudur,Tamil Nādu
44.1290,8.2598,IT,Loano,Liguria
41.4829,46.6348,AZ,Aliabad,Zaqatala
-14.0169,-49.1778,BR,Mara Rosa,Goiás
52.6500,12.9833,DE,Schonwalde-Siedlung,Brandenburg
23.3372,87.6925,IN,Galsi,West Bengal
37.8403,70.0419,TJ,Shurobod,Khatlon
2.0194,32.7200,UG,Aduku,Kwania
0.7967,34.3781,UG,Lwakhakha,Manafwa
41.3500,60.8167,UZ,Bog'ot,Xorazm
14.5956,79.7428,IN,Sangam,Andhra Pradesh
31.6331,49.8897,IR,Qal`eh Tall,Khūzestān
50.8022,5.3433,BE,Borgloon,Flanders
44.8393,11.1413,IT,San Felice sul Panaro,Emilia-Romagna
-21.1965,47.9094,MG,Ambohinihaonana,Fianarantsoa
27.9227,-81.9978,US,Fuller Heights,Florida
5.0000,-75.1667,CO,Villahermosa,Tolima
14.6074,100.2186,TH,Sam Ko,Ang Thong
39.3550,-94.3599,US,Kearney,Missouri
10.9125,77.0370,IN,Chettipalaiyam,Tamil Nādu
10.8576,79.2394,IN,Milattur,Tamil Nādu
40.2886,38.4233,TR,Sebin Karahisar,Giresun
45.7138,-122.7103,US,Felida,Washington
16.0511,77.2114,IN,Kurdi,Karnātaka
40.5330,49.7168,AZ,Saray,Abşeron
50.5186,1.6414,FR,Etaples,Hauts-de-France
51.6010,-0.3743,GB,Hatch End,Harrow
25.3295,87.3018,IN,Sangalbahita,Bihār
45.7335,12.0940,IT,Trevignano,Veneto
39.8705,-79.7222,US,South Union,Pennsylvania
40.7779,-99.7461,US,Lexington,Nebraska
36.9978,-121.9483,US,Soquel,California
49.4700,1.0500,FR,Deville-les-Rouen,Normandie
34.4610,40.9490,SY,Baghuz Fawqani,Dayr az Zawr
36.7581,3.9839,DZ,Sidi Namane,Boumerdes
53.2363,-1.4292,GB,Chesterfield,Derbyshire
25.5248,87.3667,IN,Lachhmipur,Bihār
26.1118,84.3485,IN,Sahuli,Bihār
17.6800,120.7300,PH,San Juan,Abra
49.8167,7.1167,DE,Morbach,Rhineland-Palatinate
15.6833,-91.8167,GT,Santa Ana Huista,Huehuetenango
44.7568,10.1403,IT,Medesano,Emilia-Romagna
-23.0839,-53.4839,BR,Querencia do Norte,Paraná
53.5380,-1.3812,GB,Darfield,Barnsley
23.4102,78.2208,IN,Gairtganj,Madhya Pradesh
-24.4239,-52.1058,BR,Iretama,Paraná
53.5521,-0.6714,GB,Bottesford,North Lincolnshire
26.3473,77.5010,IN,Jhundpura,Madhya Pradesh
39.9688,-75.3540,US,Broomall,Pennsylvania
53.7833,9.7667,DE,Barmstedt,Schleswig-Holstein
-34.4875,-71.4917,CL,Peralillo,Libertador General Bernardo O’Higgins
44.1167,12.3333,IT,Gambettola,Emilia-Romagna
35.3500,139.1333,JP,Matsuda-soryo,Kanagawa
41.2667,74.9570,KG,Baetov,Naryn
12.0826,-86.0178,NI,Tisma,Masaya
35.8111,-84.2818,US,Lenoir City,Tennessee
25.3667,87.8512,IN,Talsur,West Bengal
17.2500,82.3333,IN,Kattipudi,Andhra Pradesh
33.9874,-117.0542,US,Calimesa,California
48.2400,28.2783,UA,Yampil,Vinnytska Oblast
52.3881,-1.7318,GB,Knowle,Solihull
43.7617,10.8771,IT,Cerreto Guidi,Tuscany
41.0937,-8.6392,PT,Valadares,Porto
38.8514,-77.1579,US,Lake Barcroft,Virginia
38.7882,-77.4496,US,Yorkshire,Virginia
10.1167,2.4000,BJ,Fo-Boure,Borgou
51.3667,8.4000,DE,Bestwig,North Rhine-Westphalia
41.5589,-81.5029,US,Richmond Heights,Ohio
49.5483,18.2108,CZ,Frenstat pod Radhostem,Moravskoslezský Kraj
12.1500,77.1000,IN,Mathigeri,Karnātaka
33.6686,-6.1372,MA,Sebt Ait Ikkou,Rabat-Salé-Kénitra
28.9330,-82.4761,US,Pine Ridge,Florida
45.5817,10.0258,IT,Cazzago San Martino,Lombardy
35.5833,134.3333,JP,Iwai,Tottori
31.4182,-8.3784,MA,Gammasa,Marrakech-Safi
31.6767,-5.2976,MA,Aghbalou n'Kerdous,Drâa-Tafilalet
44.8975,21.4172,RS,Bela Crkva,Bela Crkva
42.6011,21.1958,XK,Gracanice,Graçanicë
47.2189,-122.2338,US,Sumner,Washington
-36.7036,-71.8922,CL,Pinto,Ñuble
26.2751,86.1552,IN,Bhaur,Bihār
12.2833,75.4167,IN,Pulingom,Kerala
26.0542,86.1280,IN,Dakhram,Bihār
18.3410,-66.3124,PR,Corozal,Puerto Rico
38.0000,23.7833,GR,Neo Psychiko,Attikí
55.6432,-4.8097,GB,Ardrossan,North Ayrshire
11.5710,77.9004,IN,Konganapuram,Tamil Nādu
14.0257,76.9933,IN,Hemavati,Andhra Pradesh
29.2331,57.3397,IR,Darb-e Behesht,Kermān
-18.7844,48.6772,MG,Lohariandava,Toamasina
25.4832,84.0129,IN,Itarhi,Bihār
12.7595,80.0075,IN,Singapperumalkovil,Tamil Nādu
32.9917,74.9319,IN,Katra,Jammu and Kashmīr
12.6333,77.0000,IN,Besagarahalli,Karnātaka
47.1389,28.8614,MD,Cricova,Chişinău
